Planning_Region,Tenure_Type,Tenure_Length,Unit_Age,Residual_Life,Res_Floor_No,1KM_Cat1_School_Count,1KM_Cat2_School_Count,1KM_Cat3_School_Count,MRT_within_1Q,Area_SQFT,Unit_Price_PSF
Central Region,999 yrs,999,32,999,3,0,1,0,2,1862.17,1235
Central Region,999 yrs,999,32,999,5,0,1,0,2,1862.17,1283
Central Region,999 yrs,999,32,999,17,0,1,0,2,1593.07,1431
Central Region,999 yrs,999,32,999,22,0,1,0,2,1593.07,1381
Central Region,999 yrs,999,32,999,25,0,1,0,2,1593.07,1456
Central Region,999 yrs,999,32,999,27,0,1,0,2,1593.07,1411
Central Region,999 yrs,999,32,999,28,0,1,0,2,1593.07,1412
Central Region,999 yrs,999,4,999,3,1,0,1,0,1248.62,1570
West Region,99 yrs,99,14,85,1,1,1,1,1,1227.1,896
West Region,99 yrs,99,14,85,1,1,1,1,1,1270.15,929
West Region,99 yrs,99,14,85,1,1,1,1,1,1065.64,929
West Region,99 yrs,99,14,85,5,1,1,1,1,1140.98,1025
West Region,99 yrs,99,14,85,7,1,1,1,1,1108.69,965
West Region,99 yrs,99,14,85,7,1,1,1,1,990.29,990
West Region,99 yrs,99,14,85,10,1,1,1,1,1184.04,1013
West Region,99 yrs,99,14,85,15,1,1,1,1,1108.69,965
West Region,99 yrs,99,14,85,15,1,1,1,1,925.7,1037
West Region,99 yrs,99,14,85,15,1,1,1,1,925.7,1013
North East Region,99 yrs,99,6,93,9,0,0,0,1,1001.05,929
North East Region,99 yrs,99,6,93,12,0,0,0,1,1119.46,965
North East Region,99 yrs,99,6,93,14,0,0,0,1,1001.05,984
North East Region,99 yrs,99,6,93,17,0,0,0,1,1969.81,756
Central Region,99 yrs,99,15,84,4,0,0,0,,1140.98,1446
Central Region,99 yrs,99,15,84,5,0,0,0,,1140.98,1490
Central Region,999 yrs,999,24,999,2,0,1,0,2,818.06,1479
Central Region,999 yrs,999,24,999,2,0,1,0,2,893.41,1533
Central Region,999 yrs,999,24,999,3,0,1,0,2,721.19,1560
Central Region,999 yrs,999,24,999,4,0,1,0,2,1173.28,1456
Central Region,999 yrs,999,24,999,5,0,1,0,2,828.83,1484
Central Region,999 yrs,999,24,999,7,0,1,0,2,731.95,1503
Central Region,999 yrs,999,24,999,7,0,1,0,2,882.65,1529
West Region,999 yrs,999,13,999,1,0,0,0,0,1776.06,979
West Region,999 yrs,999,13,999,1,0,0,0,0,1700.71,1080
Central Region,99 yrs,99,28,71,4,0,1,2,2,1001.05,1269
Central Region,99 yrs,99,28,71,4,0,1,2,2,1001.05,1254
Central Region,99 yrs,99,28,71,6,0,1,2,2,1087.16,1297
Central Region,99 yrs,99,28,71,8,0,1,2,2,1087.16,1298
Central Region,99 yrs,99,28,71,8,0,1,2,2,1173.28,1219
Central Region,99 yrs,99,28,71,9,0,1,2,2,925.7,1372
Central Region,99 yrs,99,28,71,13,0,1,2,2,925.7,1167
Central Region,99 yrs,99,20,79,6,0,0,2,3,861.12,1277
Central Region,99 yrs,99,20,79,6,0,0,2,3,1668.42,1073
Central Region,99 yrs,99,20,79,6,0,0,2,3,1044.11,1312
Central Region,99 yrs,99,20,79,6,0,0,2,3,914.94,1312
Central Region,99 yrs,99,20,79,7,0,0,2,3,548.96,1530
Central Region,99 yrs,99,20,79,8,0,0,2,3,893.41,1267
Central Region,99 yrs,99,20,79,9,0,0,2,3,914.94,1301
Central Region,99 yrs,99,20,79,10,0,0,2,3,1130.22,1265
Central Region,99 yrs,99,20,79,12,0,0,2,3,764.24,1377
Central Region,99 yrs,99,3,96,9,0,0,1,1,807.3,1784
Central Region,99 yrs,99,3,96,10,0,0,1,1,699.66,1858
Central Region,99 yrs,99,3,96,23,0,0,1,1,914.94,2090
Central Region,999 yrs,999,28,999,7,0,0,1,2,1506.96,1659
Central Region,999 yrs,999,28,999,9,0,0,1,2,1184.04,1567
Central Region,999 yrs,999,28,999,11,0,0,1,2,979.52,1684
Central Region,999 yrs,999,24,999,1,1,0,0,1,1560.78,1389
Central Region,999 yrs,999,24,999,2,1,0,0,1,1184.04,1672
Central Region,999 yrs,999,24,999,2,1,0,0,1,1184.04,1721
Central Region,999 yrs,999,24,999,4,1,0,0,1,1151.75,1728
Central Region,999 yrs,999,16,999,3,1,1,0,1,1453.14,2010
Central Region,999 yrs,999,21,999,4,0,0,2,0,893.41,995
Central Region,999 yrs,999,26,999,7,0,0,1,0,1689.95,1088
Central Region,999 yrs,999,26,999,8,0,0,1,0,1560.78,1133
Central Region,999 yrs,999,26,999,10,0,0,1,0,1280.92,1179
Central Region,999 yrs,999,12,999,6,0,0,3,0,1270.15,1323
Central Region,999 yrs,999,12,999,8,0,0,3,0,1270.15,1212
Central Region,999 yrs,999,12,999,10,0,0,3,0,1194.8,1306
East Region,99 yrs,99,6,93,8,0,1,1,0,775.01,970
East Region,99 yrs,99,6,93,8,0,1,1,0,785.77,967
East Region,99 yrs,99,6,93,11,0,1,1,0,1087.16,1196
East Region,99 yrs,99,6,93,11,0,1,1,0,764.24,1178
North East Region,99 yrs,99,22,77,3,0,2,0,0,1022.58,712
North East Region,99 yrs,99,22,77,12,0,2,0,0,1237.86,666
North East Region,99 yrs,99,22,77,13,0,2,0,0,1248.62,653
North East Region,99 yrs,99,7,92,3,1,0,1,1,807.3,1127
West Region,999 yrs,999,23,999,3,0,0,0,0,925.7,1154
Central Region,999 yrs,999,9,999,2,1,0,0,1,1097.93,1512
Central Region,999 yrs,999,11,999,3,0,0,0,0,1173.28,1705
Central Region,999 yrs,999,11,999,7,0,0,0,0,1248.62,1730
Central Region,999 yrs,999,11,999,8,0,0,0,0,1216.33,1799
Central Region,99 yrs,99,48,51,3,0,0,2,1,850.36,882
Central Region,99 yrs,99,48,51,6,0,0,2,1,850.36,985
Central Region,99 yrs,99,48,51,7,0,0,2,1,850.36,882
Central Region,99 yrs,99,48,51,10,0,0,2,1,850.36,941
Central Region,99 yrs,99,48,51,20,0,0,2,1,850.36,882
Central Region,99 yrs,99,27,72,9,0,0,1,1,796.54,1318
Central Region,99 yrs,99,27,72,10,0,0,1,1,1205.57,1203
Central Region,99 yrs,99,27,72,11,0,0,1,1,1614.6,954
Central Region,99 yrs,99,27,72,21,0,0,1,1,1614.6,1192
Central Region,99 yrs,99,27,72,21,0,0,1,1,796.54,1381
Central Region,99 yrs,99,27,72,23,0,0,1,1,1614.6,1177
Central Region,99 yrs,99,27,72,25,0,0,1,1,1205.57,1330
Central Region,99 yrs,99,27,72,30,0,0,1,1,1614.6,1234
West Region,99 yrs,99,4,95,19,1,0,1,0,753.48,1480
Central Region,99 yrs,99,15,84,7,0,0,2,1,1119.46,1367
Central Region,99 yrs,99,15,84,9,0,0,2,1,1313.21,1561
Central Region,99 yrs,99,15,84,13,0,0,2,1,839.59,1405
Central Region,99 yrs,99,15,84,15,0,0,2,1,839.59,1620
Central Region,99 yrs,99,15,84,17,0,0,2,1,1313.21,1515
Central Region,99 yrs,99,15,84,21,0,0,2,1,1119.46,1563
Central Region,99 yrs,99,15,84,23,0,0,2,1,1119.46,1545
Central Region,99 yrs,99,15,84,23,0,0,2,1,1097.93,1412
Central Region,99 yrs,99,15,84,25,0,0,2,1,1173.28,1517
Central Region,99 yrs,99,15,84,29,0,0,2,1,1173.28,1534
Central Region,99 yrs,99,15,84,31,0,0,2,1,839.59,1660
Central Region,999 yrs,999,10,999,4,0,0,3,1,495.14,1290
Central Region,999 yrs,999,10,999,5,0,0,3,1,452.09,1349
Central Region,999 yrs,999,10,999,5,0,0,3,1,850.36,1174
Central Region,999 yrs,999,21,999,2,0,1,0,0,947.23,1489
Central Region,999 yrs,999,21,999,2,0,1,0,0,936.47,1687
Central Region,999 yrs,999,21,999,9,0,1,0,0,947.23,1568
Central Region,999 yrs,999,6,999,7,0,0,1,0,419.8,1096
Central Region,999 yrs,999,6,999,7,0,0,1,0,419.8,1191
Central Region,99 yrs,99,13,86,2,0,0,0,1,1700.71,1388
Central Region,99 yrs,99,13,86,3,0,0,0,1,1496.2,1358
Central Region,99 yrs,99,13,86,4,0,0,0,1,1334.74,1319
Central Region,99 yrs,99,13,86,4,0,0,0,1,1065.64,1403
Central Region,99 yrs,99,13,86,6,0,0,0,1,1593.07,1400
Central Region,99 yrs,99,13,86,7,0,0,0,1,1679.18,1405
Central Region,99 yrs,99,13,86,8,0,0,0,1,979.52,1429
Central Region,99 yrs,99,13,86,9,0,0,0,1,1603.84,1372
Central Region,99 yrs,99,13,86,9,0,0,0,1,1593.07,1400
Central Region,99 yrs,99,13,86,10,0,0,0,1,1334.74,1311
Central Region,99 yrs,99,13,86,11,0,0,0,1,1334.74,1386
Central Region,99 yrs,99,13,86,12,0,0,0,1,1334.74,1391
Central Region,99 yrs,99,13,86,13,0,0,0,1,1603.84,1384
Central Region,99 yrs,99,13,86,16,0,0,0,1,1334.74,1386
East Region,99 yrs,99,6,93,2,0,1,1,0,775.01,968
East Region,99 yrs,99,6,93,10,0,1,1,0,484.38,1135
East Region,99 yrs,99,6,93,10,0,1,1,0,796.54,960
East Region,99 yrs,99,8,91,3,0,0,2,0,1453.14,815
East Region,99 yrs,99,8,91,6,0,0,2,0,1453.14,891
East Region,99 yrs,99,8,91,9,0,0,2,0,1453.14,866
East Region,99 yrs,99,8,91,10,0,0,2,0,1227.1,921
East Region,99 yrs,99,8,91,11,0,0,2,0,1453.14,881
East Region,99 yrs,99,16,83,3,0,0,1,0,1022.58,839
East Region,99 yrs,99,16,83,9,0,0,1,0,1797.59,757
Central Region,99 yrs,99,25,74,5,0,1,0,0,1313.21,1089
Central Region,99 yrs,99,25,74,6,0,1,0,0,1410.08,1170
West Region,99 yrs,100,35,65,3,0,0,1,0,1948.28,796
West Region,99 yrs,99,12,87,13,0,2,2,2,1151.75,1111
North East Region,99 yrs,99,4,95,1,0,1,4,2,1022.58,1164
North East Region,99 yrs,99,4,95,1,0,1,4,2,538.2,1204
North East Region,99 yrs,99,4,95,2,0,1,4,2,947.23,1003
North East Region,99 yrs,99,4,95,10,0,1,4,2,1237.86,1115
North East Region,99 yrs,99,4,95,16,0,1,4,2,947.23,1098
North East Region,99 yrs,99,4,95,16,0,1,4,2,495.14,1171
North East Region,99 yrs,99,6,93,11,0,2,1,5,1044.11,1197
North East Region,99 yrs,99,6,93,13,0,2,1,5,775.01,1135
North East Region,99 yrs,99,6,93,14,0,2,1,5,1334.74,1146
Central Region,99 yrs,99,8,91,5,0,0,1,4,484.38,1978
Central Region,99 yrs,99,8,91,5,0,0,1,4,688.9,2069
Central Region,99 yrs,99,8,91,5,0,0,1,4,484.38,2003
Central Region,99 yrs,99,8,91,6,0,0,1,4,688.9,2003
Central Region,99 yrs,99,8,91,6,0,0,1,4,688.9,2076
Central Region,99 yrs,99,8,91,6,0,0,1,4,484.38,1889
Central Region,99 yrs,99,8,91,6,0,0,1,4,484.38,1961
Central Region,99 yrs,99,12,87,2,0,0,0,,2626.42,1371
Central Region,99 yrs,99,12,87,5,0,0,0,,2055.92,1605
Central Region,99 yrs,99,12,87,7,0,0,0,,1915.99,1597
Central Region,99 yrs,99,12,87,7,0,0,0,,2023.63,1482
Central Region,99 yrs,99,12,87,7,0,0,0,,2895.52,1640
Central Region,99 yrs,99,12,87,8,0,0,0,,3476.77,1274
Central Region,999 yrs,999,37,999,11,0,1,0,1,1582.31,2462
Central Region,999 yrs,999,40,999,9,0,1,0,2,1646.89,1731
Central Region,999 yrs,999,40,999,12,0,1,0,2,871.88,2019
Central Region,999 yrs,999,40,999,22,0,1,0,2,1646.89,1778
Central Region,999 yrs,999,6,999,4,0,1,1,2,538.2,2564
Central Region,999 yrs,999,8,999,6,0,2,0,2,2454.19,2526
Central Region,999 yrs,999,8,999,10,0,2,0,2,1119.46,2591
Central Region,99 yrs,99,7,92,3,1,0,0,1,1205.57,1493
Central Region,99 yrs,99,7,92,3,1,0,0,1,828.83,1599
Central Region,99 yrs,99,7,92,8,1,0,0,1,1151.75,1650
Central Region,99 yrs,99,7,92,8,1,0,0,1,635.08,1732
Central Region,99 yrs,99,7,92,10,1,0,0,1,1011.82,1631
Central Region,99 yrs,99,7,92,10,1,0,0,1,635.08,1713
Central Region,99 yrs,99,7,92,14,1,0,0,1,1184.04,1588
Central Region,99 yrs,99,7,92,14,1,0,0,1,635.08,1598
Central Region,99 yrs,99,7,92,16,1,0,0,1,635.08,1653
Central Region,99 yrs,99,7,92,17,1,0,0,1,635.08,1779
Central Region,99 yrs,99,7,92,17,1,0,0,1,785.77,1718
Central Region,99 yrs,99,7,92,18,1,0,0,1,635.08,1653
Central Region,99 yrs,99,7,92,19,1,0,0,1,635.08,1779
Central Region,99 yrs,99,7,92,24,1,0,0,1,1399.32,1679
Central Region,99 yrs,99,7,92,24,1,0,0,1,1076.4,1700
Central Region,99 yrs,99,7,92,24,1,0,0,1,1280.92,1702
Central Region,99 yrs,99,7,92,25,1,0,0,1,1280.92,1757
Central Region,99 yrs,99,7,92,26,1,0,0,1,785.77,1741
Central Region,99 yrs,99,7,92,27,1,0,0,1,785.77,1731
Central Region,99 yrs,99,7,92,27,1,0,0,1,785.77,1756
Central Region,999 yrs,999,9,999,3,0,0,0,1,1356.26,1935
Central Region,999 yrs,999,9,999,3,0,0,0,1,1356.26,1935
Central Region,999 yrs,999,9,999,4,0,0,0,1,1367.03,1924
Central Region,99 yrs,99,8,91,1,0,0,1,1,581.26,1399
Central Region,99 yrs,99,8,91,16,0,0,1,1,1280.92,1390
Central Region,99 yrs,99,8,91,19,0,0,1,1,484.38,1689
Central Region,999 yrs,999,30,999,,0,0,6,0,1259.39,1096
Central Region,999 yrs,999,30,999,,0,0,6,0,1227.1,838
East Region,999 yrs,999,12,999,5,0,1,1,0,1711.48,830
East Region,99 yrs,99,6,93,2,0,0,1,1,1399.32,1201
East Region,99 yrs,99,6,93,3,0,0,1,1,1399.32,1108
East Region,99 yrs,99,6,93,3,0,0,1,1,1184.04,1267
East Region,99 yrs,99,27,72,14,0,0,2,1,1528.49,690
East Region,99 yrs,99,27,72,16,0,0,2,1,1668.42,649
East Region,99 yrs,99,5,94,9,0,0,0,0,882.65,1065
North East Region,99 yrs,99,8,91,5,0,1,0,0,559.73,1211
North East Region,99 yrs,99,8,91,6,0,1,0,0,559.73,1206
North East Region,99 yrs,99,8,91,6,0,1,0,0,624.31,1113
North East Region,99 yrs,99,8,91,7,0,1,0,0,936.47,1025
North East Region,99 yrs,99,8,91,11,0,1,0,0,548.96,1266
North East Region,99 yrs,99,8,91,15,0,1,0,0,559.73,1158
North East Region,99 yrs,99,8,91,16,0,1,0,0,936.47,1014
North East Region,999 yrs,999,31,999,3,1,0,1,0,1657.66,1297
North East Region,999 yrs,999,31,999,7,1,0,1,0,1657.66,1297
North East Region,999 yrs,999,31,999,16,1,0,1,0,1668.42,1187
North East Region,999 yrs,999,17,999,16,0,1,3,1,1334.74,1506
Central Region,999 yrs,999,23,999,1,1,0,0,1,839.59,1560
Central Region,999 yrs,999,23,999,1,1,0,0,1,1711.48,1378
Central Region,999 yrs,999,23,999,1,1,0,0,1,1528.49,1472
Central Region,999 yrs,999,23,999,2,1,0,0,1,1367.03,1513
Central Region,999 yrs,999,23,999,3,1,0,0,1,1323.97,1464
Central Region,999 yrs,999,23,999,3,1,0,0,1,1431.61,1537
Central Region,999 yrs,999,23,999,4,1,0,0,1,1367.03,1522
